Name,Charity Number,Local authority,Postcode,Latitude,Longitude,IntermediateZone2011Code,DataZone2011Code
2nd Hawick Rainbow Unit,SC050072,Scottish Borders,TD9 9PJ,55.42894884,-2.77203145,S02002317,S01012367
Galashiels Fifth Ward Community Association,SC003621,Scottish Borders,TD1 2JE,55.62258015,-2.81384993,S02002297,S01012274
Dippers - Borders Disabled Swimming Group,SC017920,Scottish Borders,TD1 2BN,55.62030908,-2.80670509,S02002297,S01012274
Eildon Singers,SC032599,Scottish Borders,TD1 2BA,55.61763503,-2.80066431,S02002297,S01012274
Burgh Out Of School Club,SC032986,Scottish Borders,TD1 2BG,55.61885892,-2.8045,S02002297,S01012274
Galashiels Town Band,SC041222,Scottish Borders,TD1 2JW,55.62320378,-2.81465685,S02002297,S01012274
Earlston Parish Church of Scotland,SC003895,Scottish Borders,TD4 6BJ,55.64082146,-2.68103243,S02002296,S01012269
Earlston Parish Scout Group,SC031736,Scottish Borders,TD4 6BJ,55.64082146,-2.68103243,S02002296,S01012269
1st Earlston Brownies,SC032704,Scottish Borders,TD4 6DT,55.63883093,-2.67864675,S02002296,S01012269
1st Earlston Rainbow Unit,SC038610,Scottish Borders,TD4 6DT,55.63883093,-2.67864675,S02002296,S01012269
Borders Ice Rink Trust,SC049299,Scottish Borders,TD4 6BJ,55.64082146,-2.68103243,S02002296,S01012269
St Andrews Parish Church Of Scotland: West Linton,SC003938,Scottish Borders,EH46 7DP,55.74593701,-3.35571645,S02002292,S01012245
West Linton Early Learners,SC012258,Scottish Borders,EH46 7EN,55.74804492,-3.35606041,S02002292,S01012245
Alice Hamilton's Trust,SC018803,Scottish Borders,EH46 7HW,55.75521612,-3.36575846,S02002292,S01012245
SocialiZe,SC021830,Scottish Borders,EH46 7EN,55.74804492,-3.35606041,S02002292,S01012245
1st West Linton Brownies,SC031112,Scottish Borders,EH46 7ES,55.74723379,-3.35383375,S02002292,S01012245
2nd West Linton Brownies,SC032959,Scottish Borders,EH46 7HG,55.75103858,-3.3600041,S02002292,S01012245
1st West Linton Guide Company,SC034949,Scottish Borders,EH46 7EE,55.75147535,-3.35544653,S02002292,S01012245
2nd West Linton Rainbow Unit,SC038481,Scottish Borders,EH46 7EE,55.75147535,-3.35544653,S02002292,S01012245
West Linton & District Pipe Band Association,SC039590,Scottish Borders,EH46 7ES,55.74723379,-3.35383375,S02002292,S01012245
2nd West Linton Guide Unit,SC040166,Scottish Borders,EH46 7EN,55.74804492,-3.35606041,S02002292,S01012245
Upper Tweeddale Senior Guide Section,SC040725,Scottish Borders,EH46 7DW,55.74843636,-3.35315848,S02002292,S01012245
InChorus,SC041669,Scottish Borders,EH46 7HW,55.75521612,-3.36575846,S02002292,S01012245
West Linton Community First Responders,SC042265,Scottish Borders,EH46 7EN,55.74804492,-3.35606041,S02002292,S01012245
West Linton Village Centre Trust ,SC048916,Scottish Borders,EH46 7ED,55.75221933,-3.35642834,S02002292,S01012245
Girlguiding Peebles District,SC049079,Scottish Borders,EH46 7EE,55.75147535,-3.35544653,S02002292,S01012245
Sustainable West Linton and District,SC050224,Scottish Borders,EH46 7ED,55.75221933,-3.35642834,S02002292,S01012245
Berwickshire Civic Society,SC004171,Scottish Borders,TD11 3DL,55.77773365,-2.34131326,S02002304,S01012305
Sunrise Nursery,SC009427,Scottish Borders,TD11 3EL,55.77261185,-2.34142787,S02002304,S01012305
Berwickshire Restoration Company Limited,SC034540,Scottish Borders,TD11 3EJ,55.77363966,-2.34016162,S02002304,S01012305
The Jim Clark Trust,SC046092,Scottish Borders,TD11 3HS,55.77035118,-2.33688137,S02002304,S01012305
Duns and District Men's Shed,SC047554,Scottish Borders,TD11 3HN,55.77294583,-2.33762108,S02002304,S01012305
Hawick Congregational Community Church,SC004211,Scottish Borders,TD9 7BY,55.4329415,-2.78427798,S02002319,S01012373
Wilton Parish Church of Scotland,SC017381,Scottish Borders,TD9 7BA,55.42966444,-2.78664651,S02002319,S01012373
4th Hawick Brownies & 2nd Hawick Rainbows,SC032579,Scottish Borders,TD9 7EP,55.42862441,-2.79185617,S02002319,S01012373
2nd Jedburgh Rainbow Unit,SC032718,Scottish Borders,TD9 7JS,55.43218979,-2.78519545,S02002319,S01012373
Roxburgh Singers,SC034722,Scottish Borders,TD9 8BA,55.43065669,-2.78325291,S02002319,S01012373
Artbeat Studios,SC035119,Scottish Borders,TD9 7BB,55.43003149,-2.78685924,S02002319,S01012373
Escape Youth Services,SC035939,Scottish Borders,TD9 7BB,55.43003149,-2.78685924,S02002319,S01012373
A Greener Hawick,SC043634,Scottish Borders,TD9 8BH,55.43066215,-2.78660314,S02002319,S01012373
Hawick Community Pump Track,SC046088,Scottish Borders,TD9 7ET,55.42904741,-2.79036346,S02002319,S01012373
Cheeky Monkeys,SC046793,Scottish Borders,TD9 7EN,55.4296264,-2.78836817,S02002319,S01012373
Carlops Parish Church Of Scotland,SC004340,Scottish Borders,EH26 9NJ,55.7893102,-3.32457663,S02002292,S01012244
Carlops Village Hall,SC006176,Scottish Borders,EH46 7AS,55.77614742,-3.3541188,S02002292,S01012244
Newlands & Kirkurd Womens Guild Playgroup,SC015474,Scottish Borders,EH46 7BZ,55.71862775,-3.33776789,S02002292,S01012244
Kirkurd & Newlands Parish Church Of Scotland,SC018087,Scottish Borders,EH46 7BY,55.72332292,-3.3282482,S02002292,S01012244
North Tweeddale Paths,SC030945,Scottish Borders,EH26 9NG,55.79119999,-3.33511936,S02002292,S01012244
West Linton Toddler Group,SC037935,Scottish Borders,EH46 7HL,55.78046048,-3.39352466,S02002292,S01012244
Newlands Community Development Trust,SC039447,Scottish Borders,EH46 7BZ,55.71862775,-3.33776789,S02002292,S01012244
Carlops Village Centre (SCIO),SC051083,Scottish Borders,EH26 9NF,55.79029113,-3.34019188,S02002292,S01012244
